Term,Course,Section,Course Name,Credits,Capacity,Days,Hours,Room,Professor,Modality
C02,INGL3104,LN1,INTERMEDIATE ENGLISH II,3,24,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3104,LP1,INTERMEDIATE ENGLISH II,3,24,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
C02,INGL3113,VR1,ORAL PRACT BASIC ENGL I,-,24,F,6:00 pm - 6:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,JG1,ORAL PRACT BASIC ENGL II,-,24,Th,7:00 am - 7:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,JH1,ORAL PRACT BASIC ENGL II,-,24,Th,8:00 am - 8:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,JI1,ORAL PRACT BASIC ENGL II,-,24,Th,9:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,JJ1,ORAL PRACT BASIC ENGL II,-,24,Th,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,JM1,ORAL PRACT BASIC ENGL II,-,24,Th,1:00 pm - 1:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,JN1,ORAL PRACT BASIC ENGL II,-,24,Th,2:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,KG1,ORAL PRACT BASIC ENGL II,-,24,Tu,7:00 am - 7:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,KHS,ORAL PRACT BASIC ENGL II,-,24,Tu,8:00 am - 8:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,KIS,ORAL PRACT BASIC ENGL II,-,24,Tu,9:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,KJ1,ORAL PRACT BASIC ENGL II,-,24,Tu,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,KK1,ORAL PRACT BASIC ENGL II,-,24,Tu,11:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,KM1,ORAL PRACT BASIC ENGL II,-,24,Tu,1:00 pm - 1:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,KN1,ORAL PRACT BASIC ENGL II,-,24,Tu,2:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,LG1,ORAL PRACT BASIC ENGL II,-,24,M,7:00 am - 7:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,LH1,ORAL PRACT BASIC ENGL II,-,24,M,8:00 am - 8:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,LI1,ORAL PRACT BASIC ENGL II,-,24,M,9:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,LJ1,ORAL PRACT BASIC ENGL II,-,24,M,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,LKS,ORAL PRACT BASIC ENGL II,-,24,M,11:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,LM1,ORAL PRACT BASIC ENGL II,-,24,M,1:00 pm - 1:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,LN1,ORAL PRACT BASIC ENGL II,-,24,M,2:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,MG1,ORAL PRACT BASIC ENGL II,-,24,W,7:00 am - 7:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,MH1,ORAL PRACT BASIC ENGL II,-,24,W,8:00 am - 8:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,MI1,ORAL PRACT BASIC ENGL II,-,24,W,9:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,MJS,ORAL PRACT BASIC ENGL II,-,24,W,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,MKS,ORAL PRACT BASIC ENGL II,-,24,W,11:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,MM1,ORAL PRACT BASIC ENGL II,-,24,W,1:00 pm - 1:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,MN1,ORAL PRACT BASIC ENGL II,-,24,W,2:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,VG1,ORAL PRACT BASIC ENGL II,-,24,F,7:00 am - 7:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,VH1,ORAL PRACT BASIC ENGL II,-,24,F,8:00 am - 8:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,VI1,ORAL PRACT BASIC ENGL II,-,24,F,9:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,VJ1,ORAL PRACT BASIC ENGL II,-,24,F,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,VK1,ORAL PRACT BASIC ENGL II,-,24,F,11:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C02,INGL3114,VM1,ORAL PRACT BASIC ENGL II,-,24,F,1:00 pm - 1:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3114,VN1,ORAL PRACT BASIC ENGL II,-,24,F,2:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3201,EL1,GRAMMAR COMPOSIT READ I,3,20,,,TBA,TBA,(D) - Distance
C02,INGL3202,KH1,GRAMMAR COMPOSIT READ II,3,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,INGL3202,KM1,GRAMMAR COMPOSIT READ II,3,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,INGL3202,LJ1,GRAMMAR COMPOSIT READ II,3,24,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,INGL3202,LM1,GRAMMAR COMPOSIT READ II,3,24,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,INGL3221,KH1,INTRODUCT LITERATURE I,3,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,INGL3222,KG1,INTRODUCT LITERATURE II,3,24,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C02,INGL3222,LH1,INTRODUCT LITERATURE II,3,24,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,INGL3222,LJ1,INTRODUCT LITERATURE II,3,24,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,INGL3222,LN1,INTRODUCT LITERATURE II,3,24,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3250,LK1,PUBLIC SPEAKING SPEECH COM,3,24,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,INGL3344,KR1,TECHNICAL WRITING AND COMM,3,24,Tu,6:00 pm - 8:50 pm,TBA,TBA,(P) - Presencial
C02,INME3810,VJ1,CRETIVE DESIGN II,2,18,F,10:00 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,INTD4995,VH1,INSTITU COOP PLAN,3,9,F,8:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,INTD4995,VM1,INSTITU COOP PLAN,3,9,F,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,LEGA4005,KR1,LEGAL ASPECTS IN BUSINESS,3,24,Tu,6:00 pm - 8:50 pm,TBA,TBA,(P) - Presencial
C02,LITE3012,KM1,CONTEMPORARY LITERATURE,3,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3001,KJS,INTRODUCT. MATHEMATICS I,3,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MATE3001,KM1,INTRODUCT. MATHEMATICS I,3,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3001,LG1,INTRODUCT. MATHEMATICS I,3,24,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C02,MATE3001,LM1,INTRODUCT. MATHEMATICS I,3,24,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3006,KN1,INTEG. MATH WITH APLIC.,3,24,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3006,LJ1,INTEG. MATH WITH APLIC.,3,24,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MATE3026,KI1,INTRODUC COMPUTER STATIST,3,20,TuThTuTh,9:00 am - 10:20 am 10:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MATE3026,LH1,INTRODUC COMPUTER STATIST,3,20,MWMW,8:30 am - 9:50 am 10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,MATE3026,LK1,INTRODUC COMPUTER STATIST,3,20,MWMW,11:30 am - 12:50 pm 1:00 pm - 1:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3026,LN1,INTRODUC COMPUTER STATIST,3,20,MWMW,2:30 pm - 3:50 pm 4:00 pm - 4:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3031,KI1,CALCULUS I,4,24,TuTh,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,MATE3031,KM1,CALCULUS I,4,24,TuTh,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3031,LI1,CALCULUS I,4,24,MW,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,MATE3031,LK1,CALCULUS I,4,24,MW,11:00 am - 12:50 pm11:00 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3031,LM1,CALCULUS I,4,24,MW,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3031,LQ1,CALCULUS I,4,24,M,5:30 pm - 9:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3032,KI1,CALCULUS II,4,24,TuTh,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,MATE3032,LI1,CALCULUS II,4,24,MW,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,MATE3032,LM1,CALCULUS II,4,24,MW,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3063,LP1,CALCULUS III,3,24,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3105,LN1,APPRECIATION OF MATH.,3,24,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3131,LP1,FUN CONCEP OF ARIT AND ALG,3,24,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3132,KP1,CONCEPTS OF GEOM PROB STAT,3,25,TuTh,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3132,LH1,CONCEPTS OF GEOM PROB STAT,3,28,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,MATE3171,KG1,PRE-CALCULUS I,3,24,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C02,MATE3171,KH2,PRE-CALCULUS I,3,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,MATE3171,KJS,PRE-CALCULUS I,3,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MATE3171,LH1,PRE-CALCULUS I,3,24,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,MATE3171,LJ1,PRE-CALCULUS I,3,24,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MATE3171,LKS,PRE-CALCULUS I,3,24,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3171,LMS,PRE-CALCULUS I,3,24,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3172,KG1,PRE-CALCULUS II,3,24,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C02,MATE3172,KHS,PRE-CALCULUS II,3,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,MATE3172,KJ1,PRE-CALCULUS II,3,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MATE3172,KN1,PRE-CALCULUS II,3,24,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3172,LG1,PRE-CALCULUS II,3,24,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C02,MATE3172,LH1,PRE-CALCULUS II,3,24,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,MATE3172,LJ1,PRE-CALCULUS II,3,24,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MATE3172,LM1,PRE-CALCULUS II,3,24,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3172,LN1,PRE-CALCULUS II,3,24,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,MATE3172,LP1,PRE-CALCULUS II,3,24,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
C02,MATE3175,KP1,DISCRETE MATHEMATICS,3,24,TuTh,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
C02,MECU3001,KH1,QUANTITATIVES METHODS INT,3,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,MECU3031,KJ1,QUANTITATIVES METHODS I,3,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MECU3031,KM1,QUANTITATIVES METHODS I,3,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,MECU3031,KR1,QUANTITATIVES METHODS I,3,24,Tu,6:00 pm - 8:50 pm,TBA,TBA,(P) - Presencial
C02,MECU3031,LKS,QUANTITATIVES METHODS I,3,24,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,MECU3031,LM1,QUANTITATIVES METHODS I,3,24,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,MECU3032,JR1,QUANTITATIVES METHODS II,3,24,Th,6:00 pm - 8:50 pm,TBA,TBA,(P) - Presencial
C02,MECU3032,LH1,QUANTITATIVES METHODS II,3,24,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,MECU3032,LJ1,QUANTITATIVES METHODS II,3,24,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MERC3115,KN1,MARKETING,3,24,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,MERC3115,KR1,MARKETING,3,20,Tu,6:00 pm - 8:50 pm,TBA,TBA,(P) - Presencial
C02,MERC3115,LJ1,MARKETING,3,20,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,MERC3115,LN1,MARKETING,3,20,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,MERC4005,KM1,INTERNATIONAL TRADE,3,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,MERC4005,LK1,INTERNATIONAL TRADE,3,20,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,MERC4007,LR1,MARKETING RESEARCH,3,20,M,6:00 pm - 8:50 pm,TBA,TBA,(P) - Presencial
C02,MERC4027,KM1,PUBLICITY,3,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,MERC4036,KN1,PUBLIC RELATIONS,3,20,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,MERC4036,LN1,PUBLIC RELATIONS,3,20,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,MERC4129,KG1,SERVICES MARKETING,3,20,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C02,MERC4217,JR1,CONSUMER BEHAVIOR,3,20,Th,6:00 pm - 8:50 pm,TBA,TBA,(P) - Presencial
C02,MERC4217,LK1,CONSUMER BEHAVIOR,3,24,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,MERC4217,LP1,CONSUMER BEHAVIOR,3,20,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
C02,MERC4235,VM1,MARKETING INTERRNSHIP,3,9,,,TBA,TBA,(P) - Presencial
C02,MUSI3144,LR1,BAND IV,2,30,M,6:00 pm - 8:50 pm,TBA,TBA,(P) - Presencial
C02,MUSI3244,KP1,CHOIR IV,2,45,TuTh,4:30 pm - 6:20 pm4:30 pm - 6:20 pm,TBA,TBA,(P) - Presencial
C02,PSIC3003,KN1,INT. TO GENERAL PSYCHOLOGY,4,24,TuTh,2:30 pm - 4:20 pm2:30 pm - 4:20 pm,TBA,TBA,(P) - Presencial
C02,PSIC3003,LK1,INT. TO GENERAL PSYCHOLOGY,4,24,MW,11:00 am - 12:50 pm11:00 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,PSIC3005,EL1,GENERAL PSYCHOLOGY,3,20,,,TBA,TBA,(D) - Distance
C02,PSIC3005,KH1,GENERAL PSYCHOLOGY,3,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,PSIC3005,KJ1,GENERAL PSYCHOLOGY,3,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,PSIC3005,LH1,GENERAL PSYCHOLOGY,3,24,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,PSIC3015,KN1,THEORIES OF PERSONALITY,3,24,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,PSIC3025,EL1,HUMAN DEVELOPMENT,3,20,,,TBA,TBA,(D) - Distance
C02,PSIC3025,KJ1,HUMAN DEVELOPMENT,3,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3001,KJ1,GENERAL CHEMISTRY I,4,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3001,LK1,GENERAL CHEMISTRY I,4,24,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3002,KG1,GENERAL CHEMISTRY II,4,24,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3002,KH1,GENERAL CHEMISTRY II,4,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3002,KHS,GENERAL CHEMISTRY II,4,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3002,KJS,GENERAL CHEMISTRY II,4,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3002,KM1,GENERAL CHEMISTRY II,4,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3002,LH1,GENERAL CHEMISTRY II,4,24,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3002,LJ1,GENERAL CHEMISTRY II,4,24,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3002,LK1,GENERAL CHEMISTRY II,4,24,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3002,LM1,GENERAL CHEMISTRY II,4,24,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3002,LN1,GENERAL CHEMISTRY II,4,24,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3003,JM1,GENERAL CHEMISTRY I LAB,-,10,Th,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3003,MM1,GENERAL CHEMISTRY I LAB,-,10,W,1:30 pm - 4:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3003,VJ1,GENERAL CHEMISTRY I LAB,-,10,F,10:00 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3003,VM1,GENERAL CHEMISTRY I LAB,-,16,F,1:30 pm - 4:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,JH1,GENER CHEMISTRY II LABORAT,-,16,Th,8:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3004,JM1,GENER CHEMISTRY II LABORAT,-,16,Th,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,KH1,GENER CHEMISTRY II LABORAT,-,16,Tu,8:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3004,KH2,GENER CHEMISTRY II LABORAT,-,10,Tu,8:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3004,KM1,GENER CHEMISTRY II LABORAT,-,16,Tu,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,KM2,GENER CHEMISTRY II LABORAT,-,10,Tu,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,KP1,GENER CHEMISTRY II LABORAT,-,16,Tu,4:30 pm - 7:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,LG1,GENER CHEMISTRY II LABORAT,-,16,M,7:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3004,LJ1,GENER CHEMISTRY II LABORAT,-,16,M,10:00 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,LM1,GENER CHEMISTRY II LABORAT,-,10,M,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,LMS,GENER CHEMISTRY II LABORAT,-,16,M,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,LP1,GENER CHEMISTRY II LABORAT,-,16,M,4:30 pm - 7:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,MG1,GENER CHEMISTRY II LABORAT,-,16,W,7:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3004,MG2,GENER CHEMISTRY II LABORAT,-,10,W,7:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3004,MJ1,GENER CHEMISTRY II LABORAT,-,16,W,10:00 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3004,MMS,GENER CHEMISTRY II LABORAT,-,16,W,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3022,KM1,FUND ORGANIC AND BIOCHEM,4,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3024,VG1,FUND ORGANIC BIOCHEM LABOR,-,16,F,7:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3024,VM1,FUND ORGANIC BIOCHEM LABOR,-,10,F,1:30 pm - 4:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3025,VH1,ANALYTICAL CHEMISTRY,4,10,F,8:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3026,LJ1,ANALYTICAL CHEMISTRY LAB,-,10,MW,10:00 am - 12:50 pm10:00 am - 12:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3032,KH1,ORGANIC CHEMISTRY II,4,24,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3032,KJ1,ORGANIC CHEMISTRY II,4,24,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3032,KM1,ORGANIC CHEMISTRY II,4,24,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3032,LG1,ORGANIC CHEMISTRY II,4,24,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3032,LH1,ORGANIC CHEMISTRY II,4,24,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3032,LJ1,ORGANIC CHEMISTRY II,4,24,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C02,QUIM3032,LM1,ORGANIC CHEMISTRY II,4,24,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3032,LN1,ORGANIC CHEMISTRY II,4,24,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3034,JG1,ORGANIC CHEMISTRY II LAB,-,14,Th,7:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3034,JQ1,ORGANIC CHEMISTRY II LAB,-,14,Th,5:30 pm - 9:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3034,KG1,ORGANIC CHEMISTRY II LAB,-,14,Tu,7:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3034,KM1,ORGANIC CHEMISTRY II LAB,-,14,Tu,1:00 pm - 4:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3034,KQ1,ORGANIC CHEMISTRY II LAB,-,14,Tu,5:30 pm - 9:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3034,LG1,ORGANIC CHEMISTRY II LAB,-,14,M,7:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3034,LL1,ORGANIC CHEMISTRY II LAB,-,14,M,12:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3034,LP1,ORGANIC CHEMISTRY II LAB,-,14,M,4:30 pm - 8:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3034,MG1,ORGANIC CHEMISTRY II LAB,-,14,W,7:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C02,QUIM3034,ML1,ORGANIC CHEMISTRY II LAB,-,14,W,12:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C02,QUIM3034,MP1,ORGANIC CHEMISTRY II LAB,-,14,W,4:30 pm - 8:20 pm,TBA,TBA,(P) - Presencial
C02,QUIM3034,VG1,ORGANIC CHEMISTRY II LAB,-,14,F,7:00 am - 10:50 am,TBA,TBA,(P) - Presencial
